AT,V,AP,RH,PE
292.95,572.5,1010.84,889,451.75
297.85,584.6,1015.58,686.4,439.7
288.41,461.8,1013.68,985.8,463.6
293.21000000000004,528.4000000000001,1004.21,821.2,447.47
292.99,568.9,1013.23,783.1999999999999,447.92
296.89,724.3000000000001,1007.99,913.6,437.55
295.77000000000004,513,1012.36,810.1999999999999,448.27
302.68,723.9,998.47,760.5,431.69
294.47,481.4,1016.57,718.1,449.09
293.45000000000005,584.6,1015.93,821.3,448.79
290.12,449.20000000000005,1025.21,742.6999999999999,460.21
280.61,418.2,1032.67,745.9000000000001,483.11
292.35,542,1011.46,844.4,450.75
286.71000000000004,414.79999999999995,1008.53,872,459.76
290.55,449,1020.5,771.1,457.75
287.23,401,1015.48,828.1,469.33
300.26,697.5,1009.74,856.7,433.28
294.07,700.1999999999999,1010.23,955.8,444.64
289.33000000000004,449,1021.3,744.5999999999999,463.1
288.72,446.8,1022.01,900.1999999999999,460.91
283.52000000000004,390.4,1023.95,819.3000000000001,479.35
292.75,592.1,1017.65,862.9000000000001,449.23
282.37,409.20000000000005,1021.83,854.3000000000001,474.51
300.91,729.9,1007.81,716.5999999999999,435.02
301.83,707.2,1009.43,713.3,435.45
282.21000000000004,393,1019.73,842.3000000000001,480.41
282.36,397.2,1019.54,744.4,478.96
286.8,427.40000000000003,1026.58,714.8000000000001,468.87
304.94,762,1007.89,563,434.01
287.47,446,1013.85,681.3,466.36
299.43,752.3000000000001,1011.44,683.5,435.28
280.84000000000003,430.20000000000005,1014.51,852.3000000000001,486.46
287.59000000000003,401,1015.51,797.8,468.19
286.5,413.9,1019.17,728.7,474.19
296.19,742.2,1009.52,909.3000000000001,440.32
277.98,384.4,1015.35,729.4,485.32
290.44,428.6,1014.38,723,464.27
281.88,361.8,1013.66,777.4,479.25
299.36,703.1999999999999,1007,782.9000000000001,430.4
302.42,646.9,1006.85,557.9,438.23
283.55,404.3,1025.46,750.9000000000001,492.09
293.55,549,1016.68,642.6,452.56
307.45,746.7,1015.98,258.9,427.84
300.71000000000004,680.8,1010.8,591.8,433.95
304.05,708,1008.48,674.8000000000001,435.27
288,585.9000000000001,1014.04,898.5,454.62
289.57,405.6,1020.36,506.2,472.17
283.29,420.20000000000005,1003.19,965.1,472.17
282.68,414.4,1018.01,800.9000000000001,481.83
297.09000000000003,620.8,1022.47,619.7,447.5
289.1,492.5,1019.04,885.1,463.4
284.3,412.59999999999997,1022.67,818.3,473.57
298.71000000000004,703.1999999999999,1009.07,906.3,433.72
300.31,664.4,1011.2,733.7,431.85
299.86,779.5,1012.13,775,433.47
302.71000000000004,742.2,1007.45,574.6,432.84
304.34000000000003,709.4,1007.29,519.0999999999999,436.6
285.51,417.40000000000003,1020.58,692.4,477.16
305.97,683.1,1010.44,418.5,441.06
298.45,709.8000000000001,1007.22,951,440.86
281.86,418.2,1033.08,745.3,477.94
287.35,430.20000000000005,1012.18,570.7,470.67
296.89,653.4000000000001,1013.7,629,447.31
290.05,448.8,1018.14,722.0999999999999,466.8
303.3,698.8,1007.2,736.7,434.75
287.48,428.6,1010.82,885.9000000000001,469.52
298.72,594.3,1008.88,611.9,438.9
303.7,700.4000000000001,1010.51,493.7,429.56
301.19,743.3,1013.53,486.5,432.92
299.54,491.59999999999997,1005.68,561.8,442.87
288.45000000000005,417.59999999999997,1022.57,715.6,466.59
286.64000000000004,446.3,1019.12,700.1999999999999,471.08
300.82,591.4,1016.51,612,433.37
297.34000000000003,654.8000000000001,1018.8,605.4,443.92
297.59000000000003,591.4,1016.74,718.1999999999999,443.5
281.14000000000004,413.8,1021.95,787.6999999999999,487.57
284.18,423.2,1017.26,905.6,470.92
295.49,637.3,1014.37,831.9,444.39
298.48,486,1002.54,684.5,442.48
292.02000000000004,520.8,1005.25,991.9,449.61
289.73,439.90000000000003,1021.81,792.9000000000001,458.67
287.5,461.8,1016.63,877.6,461.74
298.21000000000004,623.9,1008.09,825.6,438.31
287,489.20000000000005,1011.68,792.4,462.38
299.49,592.1,1013.37,589.8,439.22
299.54,712.5,999.8,891.2,430.34
304.47,712.9000000000001,1008.37,500.7,430.46
289.79,458.7,1009.02,988.6,456.79
286.57,412.29999999999995,994.17,957.9000000000001,468.82
293.21000000000004,449,1008.79,700.6,448.51
287.95000000000005,447.1,1014.67,417.1,470.77
285.74,411.4,1025.79,865.5,465.74
292.93,503.2,1008.62,964,449.23
288.32,491.5,1021.91,917.3000000000001,461.89
294.86,614.5,1010.97,916.2,445.72
292.24,393.9,1013.36,591.4,466.13
292.91,511.9,1008.38,925.6,448.71
287.83000000000004,412.29999999999995,998.43,837.0999999999999,469.25
285.41,415,1014.87,894.0999999999999,471.13
287.92,480.6,1010.92,698.1,461.52
291.41,591.5,1012.04,860.1,451.09
300.25,797.4,1005.43,860.5,431.51
287.87,408.29999999999995,1009.65,809.8000000000001,469.8
291.14,437.9,1016.13,756.3,462.4
293.49,598,1015.18,802.0999999999999,453.54
298.68,629.6,1019.81,597,444.38
304.74,589,1003.39,476,440.52
283.90000000000003,450,1023.68,893.7,481.96
292.45000000000005,449,1008.89,705.5,452.75
277.86,394.20000000000005,1026.4,844.2,481.28
296.25,660.5,1020.28,806.2,439.03
305.78000000000003,738.8,1005.64,525.6,435.75
299.78000000000003,741.5999999999999,1009.72,832.6,436.03
297.5,584.9,1011.03,706.4,445.6
288.26,560.3,1020.27,899.5,462.65
302.25,500.5,1005.87,515.3,438.66
294.39,503.2,1008.54,848.3,447.32
279.31,394.79999999999995,1004.85,596.8,484.55
280.51000000000005,410.09999999999997,1024.9,978.8,476.8
283.59000000000003,390.4,1023.99,850.3,480.34
299.91,484.09999999999997,1010.53,473.8,440.63
289.94,446,1014.27,480.79999999999995,459.48
279.22,389.09999999999997,1019.25,833.9,483.56
300.3,592.1,1013.49,517.1,440.27
295.5,514.3,1011.34,773.3,445.34
294.97,652.6999999999999,1013.86,728.1,447.43
293.1,505.90000000000003,1016.11,732.3000000000001,459.27
280.6,396.1,1017.88,797.3000000000001,478.89
288.51,416.59999999999997,1012.41,623.2,466.7
288.8,435,1021.39,785.8,463.5
298.46000000000004,743.3,1015.04,798.8,436.21
299.03000000000003,634.7,1011.95,658.7,443.94
297.75,639.4,1012.87,802.8,439.63
295.73,415.4,1013.21,713.3,460.95
292.84000000000003,591.4,1015.99,703.3,448.69
299,750.8,1006.24,577.3,444.63
283.21000000000004,378.29999999999995,1005.49,994.5999999999999,473.51
291.74,395.4,1008.56,686.1,462.56
291.42,501.59999999999997,1011.07,959.0999999999999,451.76
303.19,680.8,1011.04,510.09999999999997,429.52
299.21000000000004,490.20000000000005,1007.59,740.8,437.9
297.08000000000004,644.5,1015.35,547.1,449.97
296.87,664.8000000000001,1003.61,737.5,436.62
284.59000000000003,405.5,1023.37,884.3000000000001,477.68
293.43,638.6,1016.04,746.5999999999999,447.26
301.05,631.3000000000001,1011.8,700.4000000000001,439.76
297.89,593.9,1015.23,746.4,437.49
287.95000000000005,582,1018.29,851.1,455.14
281.37,410.3,1021.76,829.7,485.5
300.71000000000004,669.3000000000001,1016.81,555.9000000000001,444.1
305.22,709.4,1006.91,499,432.33
282.68,440.3,1008.87,899.9,471.23
286.76,423.40000000000003,1017.93,916.1,463.89
295.35,511.9,1009.2,829.5,445.54
294.51,595.4,1007.99,926.2,446.09
296.65000000000003,592.1,1018.29,630,443.31
281.61,396.59999999999997,1015.14,853.8,484.16
281.34000000000003,406.9,1019.86,852.3000000000001,477.76
303.82,712.9000000000001,1008.36,520.8,430.28
305.63,620.4,1010.39,380.5,446.48
282.14000000000004,366.59999999999997,1028.11,719.8000000000001,481.03
286.92,478.29999999999995,1007.41,906.5999999999999,466.07
292.20000000000005,673.1999999999999,1013.2,831.4,447.47
294.34000000000003,555,1019.83,652.2,455.93
283.27000000000004,400,1021.15,916.7,479.62
297.67,568.5,1012.59,544.7,438.89
301.7,698.4000000000001,1003.38,672.6,432.7
293.73,509,1011.89,725.6,452.6
291.46000000000004,462.1,1010.46,821.5,451.75
300.33000000000004,710.6,1008.16,863.1999999999999,430.66
277.58000000000004,389.09999999999997,1019.04,881.7,491.9
299.17,747.8,1010.04,727.8,439.82
288.90000000000003,390,1015.91,695.8,460.73
296.14,609.5,1015.14,698.6,449.7
298.67,591.5,1013.88,653.7,439.42
300.19,650.6,1013.33,523.6999999999999,439.84
279.57000000000005,355.7,1025.58,796.3,485.86
290.19,401.2,1011.81,831.4,458.1
283.94,398.2,1012.89,882.5,479.92
280.51000000000005,400.7,1017.29,525.5,489.45
301.23,734.2,1012.17,627.4,434
297.89,691.3,1010.69,900.8,431.24
289.86,405.6,1019.48,498.8,467.46
291.57,589.5,1016.95,867.6999999999999,452.1
283.77000000000004,420.20000000000005,999.83,966.5999999999999,472.41
295.33000000000004,690.5,1002.75,708.4000000000001,442.14
295.53000000000003,493,1003.56,838.3,441
287.09000000000003,415.79999999999995,1020.76,682.2,463.07
299.88,688.4000000000001,1010.75,668.3,440.45
280.39000000000004,380.6,1020.6,853.6,481.83
292.47,528.4000000000001,1004.29,835.1,450.88
302.15000000000003,691.3,1001.22,529.6,425.5
296.53000000000003,544.2,1013.95,730.1999999999999,451.87
304.32,695.1,1010.51,431.1,428.94
299.32,486,1002.59,614.0999999999999,439.86
304.05,734.2,1011.21,653.1999999999999,433.44
298.07,736.8000000000001,1015.12,936.8000000000001,438.23
305.92,713.1999999999999,1007.68,423.9,436.95
287.52000000000004,405.6,1021.67,681.8000000000001,470.19
304.6,682.6999999999999,1007.56,647.9000000000001,430.81
304.75,731.7,1010.05,434.79999999999995,433.37
291.05,489.79999999999995,1014.17,804,453.02
293.5,509,1012.6,724.3000000000001,453.5
289.36,412.29999999999995,995.88,800,463.09
292.51,446,1016.25,456.5,464.56
294.19,654.5999999999999,1017.22,630.2,452.12
287.20000000000005,406.9,1015.66,743.9,470.9
295.06,637.6,1009.85,768,445.04
297.57,630.7,1011.49,673.9,444.72
287.41,409.20000000000005,1022.07,739.5999999999999,460.38
294.53000000000003,583.3,1013.05,727.5,446.8
288.86,440.6,1018.34,716.9,465.05
278.93,406.2,1016.55,849.8000000000001,484.13
296.99,492.1,1013.85,503.6,447.09
294.32,581.5999999999999,1017.16,681.1,452.02
293.09000000000003,589.6,1014.16,662.6999999999999,455.55
289.54,416.70000000000005,1012.96,610.7,467.68
288.43,400,1016.65,650,458.76
291.78000000000003,489.20000000000005,1011.37,717.2,450.29
288.15000000000003,411.70000000000005,1015.57,648.1999999999999,468.72
293.61,592.1,1018.42,858.9,445.22
285.12,455.09999999999997,1016.84,814.7,472.82
299.74,599.2,1009.97,700.9000000000001,438.22
286.91,450.79999999999995,1023.77,804.8000000000001,469.74
294.56,594.3,1010.27,745.4000000000001,442.85
285.48,377.29999999999995,1022.46,593,470.11
288.78000000000003,449,1009.38,828,457.44
292.26,501.59999999999997,1010.88,1000.9000000000001,450.38
294.98,411,1001.91,417.9,453.38
299.69,719.8000000000001,1005.8,911.5999999999999,431.78
280.05,398.1,1016.74,882.4,481.88
286.20000000000005,340.3,1018.31,649.9,472.69
292.76,450.09999999999997,1014.84,644.2,461.97
299.41,637.3,1010.45,706.1,442.18
303.71000000000004,712.5,1000.3,705.5,431.92
294.96000000000004,637.7,1014.28,836.5999999999999,444.52
299.8,584.0999999999999,1013.53,658.3,442.66
298.33000000000004,575,1015.07,607.6,449.01
290.95000000000005,464.79999999999995,1007.27,813.1,452.66
306.42,664.4,1010.63,434.7,430.11
303.09000000000003,657.4,1012.4,469.4,440.54
281.66,346.9,1026.96,753.4000000000001,481.83
282.6,367.1,1024.24,832.8,476.02
297.42,602.3,1011.84,778,438.99
284.43,424.4,1014.62,997.8,473.36
281.08000000000004,410.09999999999997,1023.64,972.3000000000001,476.37
287.45000000000005,429.90000000000003,1007.32,737.2,467.9
297.46000000000004,638.6,1019.47,585.4,442.69
302.45,700.4000000000001,1010.95,612.3,426.25
293.58000000000004,630.9000000000001,1016.46,917.8,445.58
284.09000000000003,396.9,1004.5,862.9000000000001,459.69
298.52000000000004,448.9,1009.27,630.6,442.38
294.25,491.59999999999997,1006.76,860.8,442.78
293.55,578.5,1011.14,924.7,450.07
293.66,486,1005.29,807,448
296.93,602.7,1018.02,780.6,441.56
297.87,775.4000000000001,1008.39,810.3,438.52
301.99,730.3,1013.99,760.5,435.75
292.97,416.70000000000005,1012.92,519.2,456.87
289.84000000000003,405.6,1019.92,514.3,469.9
293.51,565.3,1020.25,729.5999999999999,455.34
291.75,682.8,1003.27,842.0999999999999,446.98
285.69,401,1015.73,842.9000000000001,475.02
304.12,679,1005.98,556,428.26
299.69,711.4,1007.52,720.4000000000001,431.31
298.35,592.1,1017.54,555.3,444.16
286.32,385.20000000000005,1018.5,837.6999999999999,468.82
281.68,407.70000000000005,1009.85,909.5,481.03
285.40000000000003,413.8,1021.81,590,474.77
287.85,408,1025.78,509.6,472.85
288.90000000000003,393.9,1014.38,762.9000000000001,468.6
302.6,741.5999999999999,1010.49,648.7,438.11
303.37,683,1014.91,349,434.3
300.11,725.8,1009.23,896.2,429.03
291.63,585.9000000000001,1015.61,851.4,452.52
279.79,390.4,1018.84,749.4,481.53
294.98,631.3000000000001,1013.4,858.1999999999999,443.41
287.07,395.79999999999995,1012.5,802.8,465.67
285.29,402.70000000000005,1007.57,732.2,472.84
289.15000000000003,449,1020.5,808.9,461.5
282.90000000000003,436.9,1016.81,824.2,481.34
286.71000000000004,436.70000000000005,1011.34,940.1999999999999,467.09
293.61,542,1011.4,840,448.1
291.38,622.6,1011.48,913.5,448.64
296.29,639.4,1017.49,531.9,446.57
293.70000000000005,462.1,1013.21,731.8000000000001,448.66
296.73,493,1003.8,746.2,440.44
287.66,427.70000000000005,1017.47,819.5,463.37
283.20000000000005,407.1,1015.51,842.0999999999999,471.68
300.06,615,1009.47,552.6,436.84
288.81,413.5,1001.68,862.6,463.57
303.22,698.1999999999999,1010.39,575.3,437.38
297.43,683.1,1009.94,770.8,440.07
285.72,393,1019.57,724.4,473.67
284.16,420.20000000000005,995.24,986.2,473.96
296.45,729.9,1008.54,921.1,437.62
301.91,602.3,1010.03,582.4,437.42
294.55,682.8,1008.2,603.4000000000001,450.22
303.48,686.7,1006,549.9,435.53
285.47,436.9,1016.26,831.8000000000001,471.6
298.3,685.1,1013.25,723.1,440.96
290.21000000000004,529,1019.76,809,460.82
296.83000000000004,490.20000000000005,1007.53,860.5,440.68
285.1,398.2,1013.4,925.1,474.56
298.54,587.9,1015.85,625.9000000000001,441.51
292.84000000000003,566.5,1020.86,734.0999999999999,455.32
299.25,741.5999999999999,1009.42,854,437.18
300.5,660.5,1017.62,552.6,439.6
298.85,694.5,1013.86,569.0999999999999,437.04
297.69,586.5999999999999,1011.63,576.1999999999999,448.11
288.02000000000004,412.29999999999995,997.39,820.6,465.01
287.20000000000005,403.5,1011.52,662.0999999999999,475.54
298.84000000000003,731.8000000000001,1012.64,863.5,432.82
304.16,676.9,1005.06,461.59999999999997,426.64
282.61,422.8,1008.67,781.5999999999999,481.95
280.86,407.70000000000005,1021.93,870.4000000000001,482.19
299.6,642.6999999999999,1013.23,609.2,444.9
296.01,600.8,1017.2,671.1,452.34
294.76,493.9,1019.41,782,449.26
295.63,712.9000000000001,1008.15,754.0999999999999,444.71
294.73,638.6999999999999,1015.27,631.5,451.88
289.6,446.8,1018.6,851.4,462.66
299.77000000000004,651.2,1016,432.40000000000003,441.22
301.09000000000003,491.59999999999997,1004.22,354.6,436.75
278.17,458.7,1007.8,992.2,481.03
305.02000000000004,712.2,1006.16,456.59999999999997,437
297.64,686.1,1010.56,640.3,447.57
303.57,676.9,1006.23,541.9,430.9
286.33000000000004,400.3,1017.75,822.9000000000001,470.88
278.52000000000004,386.8,1017.76,764.8000000000001,487.07
304.96000000000004,698.8,1007.94,559.0999999999999,432.6
293.70000000000005,489.79999999999995,1016.1,638.9,452.52
295.64,698.4000000000001,1006.78,737.6,437.57
285.72,391.8,1023.09,772.8,471.87
300.5,694.8000000000001,1008.51,658.1,432.31
290.97,491.5,1020.73,702.5,457.35
296.40000000000003,569,1006.82,763.7,442.76
282.52000000000004,401.1,1024.94,750.3,471.13
297.58000000000004,582,1017.18,468.40000000000003,444.89
283.21000000000004,432.2,1014.1,857,473
294.59000000000003,507.8,1008.87,875.6,443.3
281.98,412.59999999999997,1023.04,860.8,478.87
297.34000000000003,462.1,1010.79,620.4,440.87
292.58000000000004,529,1017.16,674.0999999999999,458.46
288.74,450.90000000000003,1013.41,919.7,457.54
286.38,423.40000000000003,1018.02,974.9,462.21
289.49,411.59999999999997,1006.36,755.1999999999999,462.56
301.25,610.2,1011.28,590.5,437.5
299.23,703.1999999999999,1012.32,890,434.24
297.59000000000003,528.4000000000001,1006.39,490.5,440.2
291.52000000000004,589.6,1015.5,677.9000000000001,460.25
296.08000000000004,511.9,1009.3,828,443.57
302.82,736.7,1006.48,649.8000000000001,429.28
285.3,437.1,1025.78,936.9,472.59
288.82,451.70000000000005,1018.73,947.4,462.09
300.48,528.4000000000001,1005.88,561.5999999999999,438.97
285.70000000000005,389.09999999999997,1012.58,754.4,474.35
304.57,691.3,1009.34,571.5999999999999,425.98
288.59000000000003,395.4,1007.49,821.4,469.28
297.34000000000003,474.5,1008.26,642.5,446.3
279.20000000000005,411.4,1027.69,869.3000000000001,481.02
278.94,458.7,1010.23,954.0999999999999,480.97
282.74,385.6,1017.01,601,481.3
300.61,699.8000000000001,1013.28,637.3,435.36
295.78000000000003,704.7,1008,822.6999999999999,441.92
301.26,779.5,1009.38,728.1,432.98
292.02000000000004,440.6,1013.42,687.8,451.4
288.65000000000003,492.5,1021.41,779.2,453.99
276.88,394.20000000000005,1024.4,824.2,488.58
290.98,668.6,1011.65,773.1,456.56
286.59000000000003,378.5,1009.78,991.3,469.89
287.77000000000004,461.8,1014.75,968.1,462.26
279.21000000000004,411.70000000000005,1019.67,847,489.62
289.04,387.29999999999995,1001.45,743.7,465.76
304.78000000000003,695.9000000000001,1008.66,618.1,436.89
292.14,445.79999999999995,1018.29,547.1,468.35
287.11,409.20000000000005,1022.65,730.8,460.95
293.36,549,1016.82,665.6,454.23
302.63,646.9,1006.44,644.5999999999999,435.09
294.25,626.5999999999999,1011.19,834.9,448.8
304.08,615,1009.81,414.6,437.35
284.79,414.4,1016.4,731.8000000000001,478.99
289.51,448.8,1018.34,760,468.53
290.58000000000004,630.9000000000001,1019.87,927.6999999999999,449.36
283.52000000000004,375,1013.19,792.5,473.1
295.95000000000005,491.59999999999997,1006.4,770.5,439.65
294.15000000000003,700.1999999999999,1010.22,951.1,447.29
285.83000000000004,450,1022.54,771.9,479.69
280.24,431.3,1017.91,923.7,485.04
302.05,681.2,1011.87,465.6,438.53
299.97,690.5,1004.62,400,437.42
288.1,437.2,1010.28,936.2,459.31
289.73,446.8,1021.5,833.8,458.87
304.88,734.2,1010.8,618.1,430.46
281.73,383.8,1021.03,843.7,482.26
301.23,731.7,1011.19,731,430.8
304.16,678.3,1007.95,435.7,429.46
300.09000000000003,598.6999999999999,1011.66,583.4000000000001,448.6
283.35,416.2,1016.52,980.9000000000001,462.87
300.84000000000003,703.1999999999999,1012.2,822.6999999999999,432.57
298.86,711.4,1010.02,663.9,432.46
303.78000000000003,742.2,1007.47,465.20000000000005,430.38
307.11,689.4,1006.93,473.9,427.06
302.5,542,1013.07,424.5,439.47
296.22,500.5,1006.9,869.8000000000001,442.97
286.06,416.59999999999997,1013.37,715.1999999999999,469.71
279.40000000000003,390.4,1019.65,712.6999999999999,484.14
292.95,587.9,1017.04,877.0999999999999,449.66
304.53000000000003,682.6999999999999,1006.79,527.9,426.67
283.77000000000004,399.6,1025.37,966.4,470.8
280.04,436.5,1019.87,727.6999999999999,484
289.45000000000005,387.29999999999995,1001.79,734.5,465.7
287.97,445.79999999999995,1020.13,748.8,473.17
296.12,639.4,1010.5,884.7,440.81
304.3,662.5,1008.89,610.8,437.55
288.84000000000003,419.3,1021.3,526.9,468.43
299.8,664.8000000000001,1005.7,650.9000000000001,436.65
289.92,493.9,1018.61,958.6,459.38
289.06,449.90000000000003,1010.93,628.1,459.73
292.84000000000003,566.5,1020.79,669.4,457.17
304.91,665.4000000000001,1003.02,496.4,430.18
300.35,724.3000000000001,1006.75,806.7,430.32
290.44,440.6,1016.24,775.6,461.38
298.59000000000003,631.3000000000001,1011.74,778.3,441.91
290.13,437,1015.07,535.1,464.01
295.8,686.7,1006.67,774.2,447.01
299.56,609.3,1007.16,660.1999999999999,436.71
292.41,656.1,1015.03,857.4,451.85
280.25,357.70000000000005,1015.39,921,480.36
291.68,397.2,1001.26,640.8,457.26
300.49,716.4,1008.12,722.2,438.76
302.95,693.4000000000001,1009.36,647.4,437.65
295.84000000000003,651.2,1016.35,720.1999999999999,446.91
287.31,440.6,1018.92,763.4000000000001,464.91
301.48,789.2,1011.15,700.4000000000001,432.67
301.46000000000004,703.1999999999999,1007.88,470,432.5
294.65000000000003,505.90000000000003,1017.08,652.8,453.8
298.3,664.9,1012.71,634.6,436
288.63,538.2,1016.1,647.6999999999999,462.69
